Clade,Type,Gene,Isolate,Methodology,Genbank,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Host_Sci_Name,Environment,Ocean,Country,StateRegion,SubRegion,Locale,Latitude,Longitude,Coordinate_Precision,Min_Depth,Max_Depth,Start_Year_Collect,End_Year_Collect,Ref,Redundancy,Species,Potential_Pseudogene_Ref
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,sp.,Acropora sp.,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,sp.,Acropora sp.,in hospite,Aquarium,United States,N_A,N_A,R.Smith,39.504818,-102.277378,2300000,N_A,N_A,2004,2004,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,sp.,Acropora sp.,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,valida,Acropora valida,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,valida,Acropora valida,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,yongei,Acropora yongei,in hospite,Aquarium,N_A,N_A,N_A,Delbeek,-9.64571,160.156194,80000,N_A,N_A,1991,1991,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Corallimorpharia,Discosomatidae,Discosoma,sp.,Discosoma sp.,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Euphyllia,ancora,Euphyllia ancora,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,sp.,Turbinaria sp.,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site G,-23.492868,152.072764,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site G,-23.492868,152.072764,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site H,-23.482469,152.074103,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site H,-23.482469,152.074103,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,Acropora millepora,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site J,-23.497859,152.060235,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site J,-23.497859,152.060235,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site J,-23.497859,152.060235,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site H,-23.482469,152.074103,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site H,-23.482469,152.074103,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site D,-23.470744,151.940645,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palifera,Acropora palifera,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site J,-23.497859,152.060235,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site G,-23.492868,152.072764,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site G,-23.492868,152.072764,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,N_A,DGGE,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site I,-23.485794,152.066226,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,NO_Stat_2009_MEPS_386_83
